registry_id,latitude,longitude,city_name,county_name,state_code,Zip_code
1.10E+11,36.20336,-83.32254,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.20561,-83.30661,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.16466,-83.39496,MORRISTOWN,HAMBLEN COUNTY,TN,37814
1.10E+11,36.16687,-83.40238,MORRISTOWN,HAMBLEN COUNTY,TN,37814
1.10E+11,36.170639,-83.389955,MORRISTOWN,HAMBLEN COUNTY,TN,37814
1.10E+11,36.16754,-83.39257,MORRISTOWN,HAMBLEN COUNTY,TN,37814
1.10E+11,36.178299,-83.371457,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.13932,-83.29465,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.138717,-83.289283,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.25048,-83.20459,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,36.188395,-83.336495,MORRISTOWN,HAMBLEN COUNTY,TN,37813
1.10E+11,35.09293,-85.062111,OOLTEWAH,HAMILTON,TN,37363
1.10E+11,35.02481,-85.31827,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.284338,-85.180316,SODDY-DAISY,HAMILTON,TN,37379
1.10E+11,35.03098,-85.29374,CHATTANOOGA,HAMILTON,TN,37401
1.10E+11,35.05087,-85.32084,CHATTANOOGA,HAMILTON,TN,37402
1.10E+11,35.026,-85.32098,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.08449,-85.31577,CHATTANOOGA,HAMILTON,TN,37404
1.10E+11,35.05456,-85.2825,CHATTANOOGA,HAMILTON,TN,37403
1.10E+11,35.026958,-85.280838,CHATTANOOGA,HAMILTON,TN,37404
1.10E+11,35.066987,-85.335969,CHATTANOOGA,HAMILTON,TN,37405
1.10E+11,35.000021,-85.313759,CHATTANOOGA,HAMILTON,TN,37409
1.10E+11,35.07647,-85.33363,CHATTANOOGA,HAMILTON,TN,37405
1.10E+11,35.06322,-85.31054,CHATTANOOGA,HAMILTON,TN,37405
1.10E+11,35.08581,-85.26798,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.022752,-85.319402,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,34.998491,-85.315511,CHATTANOOGA,HAMILTON,TN,37410
1.10E+11,35.07377,-85.19116,CHATTANOOGA,HAMILTON,TN,37416
1.10E+11,35.013451,-85.385437,CHATTANOOGA,HAMILTON,TN,37419
1.10E+11,35.066778,-85.200774,CHATTANOOGA,HAMILTON,TN,37421
1.10E+11,34.989361,-85.318687,CHATTANOOGA,HAMILTON,TN,37409
1.10E+11,35.10865,-85.247269,CHATTANOOGA,HAMILTON,TN,37415 3899
1.10E+11,35.10897,-85.24318,CHATTANOOGA,HAMILTON,TN,37415
1.10E+11,35.025581,-85.30368,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.10268,-85.05656,OOLTEWAH,HAMILTON,TN,37363
1.10E+11,35.024059,-85.276314,CHATTANOOGA,HAMILTON,TN,37404
1.10E+11,35.095451,-85.24131,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,34.99628,-85.3156,CHATTANOOGA,HAMILTON,TN,37409
1.10E+11,35.0121,-85.329872,CHATTANOOGA,HAMILTON,TN,37409
1.10E+11,34.99723,-85.29456,CHATTANOOGA,HAMILTON,TN,37407
1.10E+11,35.08442,-85.24899,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,34.993536,-85.305642,CHATTANOOGA,HAMILTON,TN,37410
1.10E+11,35.02817,-85.31816,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.01257,-85.38564,CHATTANOOGA,HAMILTON,TN,37419
1.10E+11,35.014951,-85.326552,CHATTANOOGA,HAMILTON,TN,37409
1.10E+11,35.022202,-85.273422,CHATTANOOGA,HAMILTON,TN,37404
1.10E+11,35.06529,-85.31033,CHATTANOOGA,HAMILTON,TN,37405 3843
1.10E+11,35.05828,-85.25399,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.06475,-85.25424,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.081352,-85.250724,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.07306,-85.25353,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,34.997423,-85.298365,CHATTANOOGA,HAMILTON,TN,37407
1.10E+11,35.02748,-85.30048,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.03829,-85.32319,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.009491,-85.389458,CHATTANOOGA,HAMILTON,TN,37419
1.10E+11,35.090144,-85.264081,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.06705,-85.20155,CHATTANOOGA,HAMILTON,TN,37421
1.10E+11,35.072597,-85.194949,CHATTANOOGA,HAMILTON,TN,37416
1.10E+11,35.109261,-85.238457,CHATTANOOGA,HAMILTON,TN,37415
1.10E+11,35.056068,-85.312341,CHATTANOOGA,HAMILTON,TN,37402
1.10E+11,35.00488,-85.27675,CHATTANOOGA,HAMILTON,TN,37410
1.10E+11,35.07104,-85.1788,CHATTANOOGA,HAMILTON,TN,37416
1.10E+11,35.0289,-85.309769,CHATTANOOGA,HAMILTON,TN,37408
1.10E+11,35.01404,-85.31201,CHATTANOOGA,HAMILTON,TN,37401
1.10E+11,35.06067,-85.27564,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.07202,-85.27217,CHATTANOOGA,HAMILTON,TN,37406
1.10E+11,35.041148,-85.32062,CHATTANOOGA,HAMILTON,TN,37402
1.10E+11,35.08581,-85.26798,CHATTANOOGA,HAMILTON,TN,37406 4711
1.10E+11,35.077091,-85.059288,OOLTEWAH,HAMILTON COUNTY,TN,37363
1.10E+11,35.03994,-85.316116,CHATTANOOGA,HAMILTON COUNTY,TN,37402
1.10E+11,35.036577,-85.311296,CHATTANOOGA,HAMILTON COUNTY,TN,37408
1.10E+11,35.046514,-85.324186,CHATTANOOGA,HAMILTON COUNTY,TN,37402
1.10E+11,35.06335,-85.3162,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.0887,-85.329611,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.07139,-85.33157,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.06213,-85.261192,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.085701,-85.255203,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.07592,-85.277367,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.093058,-85.258925,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.062556,-85.223061,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.093899,-85.242508,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.06118,-85.274261,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.08308,-85.270302,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.081032,-85.25592,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.007389,-85.37812,CHATTANOOGA,HAMILTON COUNTY,TN,37409
1.10E+11,35.084259,-85.27523,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.083279,-85.274597,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.039619,-85.301971,CHATTANOOGA,HAMILTON COUNTY,TN,37402
1.10E+11,35.222888,-85.092159,SODDY DAISY,HAMILTON COUNTY,TN,37379
1.10E+11,35.083809,-85.27459,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.045668,-85.192299,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,34.996368,-85.300491,CHATTANOOGA,HAMILTON COUNTY,TN,37407
1.10E+11,35.09391,-85.25342,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.038712,-85.200348,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,35.01624,-85.32301,CHATTANOOGA,HAMILTON COUNTY,TN,37409
1.10E+11,35.083366,-85.084272,OOLTEWAH,HAMILTON COUNTY,TN,37363
1.10E+11,35.054489,-85.329048,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.06156,-85.08882,OOLTEWAH,HAMILTON COUNTY,TN,37363
1.10E+11,34.988217,-85.309048,CHATTANOOGA,HAMILTON COUNTY,TN,37410
1.10E+11,34.996071,-85.393257,CHATTANOOGA,HAMILTON COUNTY,TN,37419
1.10E+11,35.24459,-85.18395,SODDY DAISY,HAMILTON COUNTY,TN,37379
1.10E+11,35.093551,-85.240905,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,34.98485,-85.39373,CHATTANOOGA,HAMILTON COUNTY,TN,37419
1.10E+11,35.005402,-85.376663,CHATTANOOGA,HAMILTON COUNTY,TN,37419
1.10E+11,35.06216,-85.311958,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.012614,-85.329112,CHATTANOOGA,HAMILTON COUNTY,TN,37409
1.10E+11,35.04184,-85.30625,CHATTANOOGA,HAMILTON COUNTY,TN,37403
1.10E+11,35.233589,-85.194153,SODDY DAISY,HAMILTON COUNTY,TN,37379
1.10E+11,35.076012,-85.273491,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.061315,-85.323309,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.03084,-85.28528,CHATTANOOGA,HAMILTON COUNTY,TN,37404
1.10E+11,35.05661,-85.207802,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,35.087711,-85.25779,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.081572,-85.260499,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.028,-85.319054,CHATTANOOGA,HAMILTON COUNTY,TN,37408
1.10E+11,35.000889,-85.297989,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,35.000221,-85.298332,CHATTANOOGA,HAMILTON COUNTY,TN,37407
1.10E+11,35.08648,-85.2452,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.071015,-85.163019,CHATTANOOGA,HAMILTON COUNTY,TN,37416
1.10E+11,35.076118,-85.259148,CHATTANOOGA,HAMILTON COUNTY,TN,37406 3633
1.10E+11,35.07502,-85.337627,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.348049,-85.132004,BAKEWELL,HAMILTON COUNTY,TN,37304
1.10E+11,34.997921,-85.318581,CHATTANOOGA,HAMILTON COUNTY,TN,37410
1.10E+11,35.05584,-85.20435,CHATTANOOGA,HAMILTON COUNTY,TN,37411 1136
1.10E+11,35.002819,-85.29792,CHATTANOOGA,HAMILTON COUNTY,TN,37407
1.10E+11,35.07378,-85.333038,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.0723,-85.27399,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.06922,-85.1927,CHATTANOOGA,HAMILTON COUNTY,TN,37416
1.10E+11,35.076187,-85.128104,CHATTANOOGA,HAMILTON COUNTY,TN,37416
1.10E+11,35.348904,-85.137023,SALE CREEK,HAMILTON COUNTY,TN,37373
1.10E+11,35.07587,-85.15019,CHATTANOOGA,HAMILTON COUNTY,TN,37416
1.10E+11,35.02256,-85.19364,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,35.077338,-85.154073,CHATTANOOGA,HAMILTON COUNTY,TN,37416
1.10E+11,35.03066,-85.2848,CHATTANOOGA,HAMILTON COUNTY,TN,37404
1.10E+11,35.113864,-85.24333,CHATTANOOGA,HAMILTON COUNTY,TN,37415
1.10E+11,35.10865,-85.247269,CHATTANOOGA,HAMILTON COUNTY,TN,37415
1.10E+11,35.07903,-85.25063,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,35.07872,-85.06773,OOLTEWAH,HAMILTON COUNTY,TN,37363
1.10E+11,35.02335,-85.1938,CHATTANOOGA,HAMILTON COUNTY,TN,37421
1.10E+11,35.101197,-85.345342,CHATTANOOGA,HAMILTON COUNTY,TN,37405
1.10E+11,35.05956,-85.26347,CHATTANOOGA,HAMILTON COUNTY,TN,37406
1.10E+11,36.53047,-83.22265,SNEEDVILLE,HANCOCK,TN,37869
1.10E+11,36.538734,-83.2084,SNEEDVILLE,HANCOCK,TN,37869
1.10E+11,35.264803,-88.985037,BOLIVAR,HARDEMAN,TN,38008
1.10E+11,35.05356,-89.18831,GRAND JUNCTION,HARDEMAN,TN,38039 0569
1.10E+11,35.04944,-88.88944,MIDDLETON,HARDEMAN,TN,38052
1.10E+11,35.133838,-89.137337,HICKORY VALLEY,HARDEMAN,TN,38042
1.10E+11,35.254286,-89.01926,BOLIVAR,HARDEMAN,TN,38008
1.10E+11,35.354802,-88.950339,TOONE,HARDEMAN COUNTY,TN,38381
1.10E+11,35.04811,-89.19488,GRAND JUNCTION,HARDEMAN COUNTY,TN,38039
1.10E+11,35.169868,-88.221623,SAVANNAH,HARDIN,TN,38372
1.10E+11,35.236529,-88.216667,SAVANNAH,HARDIN,TN,38372
1.10E+11,35.219742,-88.246277,SAVANNAH,HARDIN,TN,38372
1.10E+11,35.22328,-88.23544,SAVANNAH,HARDIN,TN,38372
1.10E+11,35.222363,-88.323967,CRUMP,HARDIN,TN,38327
1.10E+11,35.165092,-88.215359,SAVANNAH,HARDIN COUNTY,TN,38372
1.10E+11,35.16307,-88.2284,SAVANNAH,HARDIN COUNTY,TN,38372
1.10E+11,35.031503,-88.289757,COUNCE,HARDIN COUNTY,TN,38326
1.10E+11,35.044181,-88.265252,COUNCE,HARDIN COUNTY,TN,38326
1.10E+11,36.40382,-83.01338,ROGERSVILLE,HAWKINS,TN,37857
1.10E+11,36.459781,-82.827847,SURGOINSVILLE,HAWKINS,TN,37873
1.10E+11,36.27057,-83.07362,BULLS GAP,HAWKINS,TN,37711
1.10E+11,36.47328,-82.81296,SURGOINSVILLE,HAWKINS,TN,37873
1.10E+11,36.50742,-82.76972,NEW CANTON,HAWKINS,TN,37642
1.10E+11,36.50388,-82.76972,CHURCH HILL,HAWKINS COUNTY,TN,37642
1.10E+11,36.550455,-82.634794,KINGSPORT,HAWKINS COUNTY,TN,37660
1.10E+11,36.38755,-83.03557,ROGERSVILLE,HAWKINS COUNTY,TN,37857
1.10E+11,36.38495,-83.05035,ROGERSVILLE,HAWKINS COUNTY,TN,37857
1.10E+11,36.47291,-82.80677,SURGOINSVILLE,HAWKINS COUNTY,TN,37873
1.10E+11,36.497,-82.77946,CHURCH HILL,HAWKINS COUNTY,TN,37642
1.10E+11,36.376285,-82.961143,ROGERSVILLE,HAWKINS COUNTY,TN,37857
1.10E+11,36.27286,-83.07215,BULLS GAP,HAWKINS COUNTY,TN,37711
1.10E+11,36.38948,-83.03281,ROGERSVILLE,HAWKINS COUNTY,TN,37857
1.10E+11,36.47004,-82.8136,SURGOINSVILLE,HAWKINS COUNTY,TN,37873
1.10E+11,36.51216,-82.7581,CHURCH HILL,HAWKINS COUNTY,TN,37642
1.10E+11,36.47004,-82.8136,SURGOINSVILLE,HAWKINS COUNTY,TN,37873
1.10E+11,36.50706,-82.796094,SURGOINSVILLE,HAWKINS COUNTY,TN,37873
1.10E+11,35.60045,-89.23861,BROWNSVILLE,HAYWOOD,TN,38012
1.10E+11,35.60413,-89.24338,BROWNSVILLE,HAYWOOD,TN,38012
1.10E+11,35.60269,-89.2313,BROWNSVILLE,HAYWOOD,TN,38012 0418
1.10E+11,35.6076,-89.2377,BROWNSVILLE,HAYWOOD COUNTY,TN,38012
1.10E+11,35.670784,-89.360672,BROWNSVILLE,HAYWOOD COUNTY,TN,38012
1.10E+11,35.551111,-89.241667,BROWNSVILLE,HAYWOOD COUNTY,TN,38012
1.10E+11,35.59761,-89.23136,BROWNSVILLE,HAYWOOD COUNTY,TN,38012
1.10E+11,35.6499,-89.3925,BROWNSVILLE,HAYWOOD COUNTY,TN,38012
1.10E+11,35.706786,-88.387648,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.624533,-88.417127,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.62731,-88.41245,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.65563,-88.38372,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.66409,-88.37774,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.65669,-88.40867,LEXINGTON,HENDERSON,TN,38351
1.10E+11,35.624374,-88.413399,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.69036,-88.38263,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.69912,-88.38362,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.69833,-88.38374,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.712531,-88.379084,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.66508,-88.37743,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,35.719736,-88.381552,LEXINGTON,HENDERSON COUNTY,TN,38351
1.10E+11,36.201549,-88.42726,HENRY,HENRY,TN,38231
1.10E+11,36.30557,-88.28052,PARIS,HENRY,TN,38242
1.10E+11,36.297053,-88.34018,PARIS,HENRY,TN,38242
1.10E+11,36.327678,-88.324494,PARIS,HENRY,TN,38242
1.10E+11,36.20012,-88.416765,HENRY,HENRY,TN,38231
1.10E+11,36.273449,-88.307032,PARIS,HENRY,TN,38242
1.10E+11,36.317675,-88.276103,PARIS,HENRY,TN,38242
1.10E+11,36.20225,-88.415659,HENRY,HENRY,TN,38231
1.10E+11,36.30746,-88.25991,PARIS,HENRY,TN,38242
1.10E+11,36.30746,-88.25991,PARIS,HENRY COUNTY,TN,38242
1.10E+11,36.30044,-88.36325,PARIS,HENRY COUNTY,TN,38242
1.10E+11,36.157483,-88.511116,MC KENZIE,HENRY COUNTY,TN,38201
1.10E+11,36.31111,-88.26188,PARIS,HENRY COUNTY,TN,38242
1.10E+11,36.30044,-88.36325,PARIS,HENRY COUNTY,TN,38242
1.10E+11,35.769266,-87.473066,CENTERVILLE,HICKMAN,TN,37033
1.10E+11,35.839256,-87.445514,CENTERVILLE,HICKMAN,TN,37033
1.10E+11,35.762222,-87.491944,CENTERVILLE,HICKMAN,TN,37033
1.10E+11,36.093731,-87.653929,MC EWEN,HUMPHREYS,TN,37101
1.10E+11,35.982076,-87.705716,MC EWEN,HUMPHREYS,TN,37101
1.10E+11,36.08816,-87.792527,WAVERLY,HUMPHREYS,TN,37185
1.10E+11,35.99622,-87.979395,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134
1.10E+11,36.0278,-87.9861,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134
1.10E+11,36.07506,-87.950031,WAVERLY,HUMPHREYS COUNTY,TN,37185
1.10E+11,35.997342,-87.981733,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134
1.10E+11,36.043056,-87.981667,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134
1.10E+11,36.083371,-87.93641,WAVERLY,HUMPHREYS COUNTY,TN,37185
1.10E+11,36.049722,-87.983889,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134
1.10E+11,36.073056,-87.919444,WAVERLY,HUMPHREYS COUNTY,TN,37185
1.10E+11,36.383392,-85.641365,GAINESBORO,JACKSON COUNTY,TN,38562
1.10E+11,36.37861,-85.63956,GAINESBORO,JACKSON COUNTY,TN,38562
1.10E+11,36.38637,-85.63678,GAINESBORO,JACKSON COUNTY,TN,38562
1.10E+11,36.03264,-83.42328,DANDRIDGE,JEFFERSON,TN,37725
1.10E+11,36.076332,-83.639878,STRAWBERRY PLAINS,JEFFERSON,TN,37871
1.10E+11,36.12869,-83.47342,JEFFERSON CITY,JEFFERSON,TN,37760
1.10E+11,35.93063,-83.33872,DANDRIDGE,JEFFERSON,TN,37725
1.10E+11,36.24246,-83.20644,MORRISTOWN,JEFFERSON,TN,37814
1.10E+11,36.135367,-83.473229,JEFFERSON CITY,JEFFERSON,TN,37760
1.10E+11,36.113462,-83.477062,JEFFERSON CITY,JEFFERSON,TN,37760
1.10E+11,36.03317,-83.42373,DANDRIDGE,JEFFERSON,TN,37725
1.10E+11,36.109834,-83.515469,JEFFERSON CITY,JEFFERSON COUNTY,TN,37760
1.10E+11,36.02634,-83.71224,NEW MARKET,JEFFERSON COUNTY,TN,37820
1.10E+11,35.929405,-83.348148,DANDRIDGE,JEFFERSON COUNTY,TN,37725
1.10E+11,36.103253,-83.273273,WHITE PINE,JEFFERSON COUNTY,TN,37890
1.10E+11,36.10736,-83.49505,JEFFERSON CITY,JEFFERSON COUNTY,TN,37760
1.10E+11,36.139429,-83.451951,JEFFERSON CITY,JEFFERSON COUNTY,TN,37760
1.10E+11,36.535236,-81.782456,MOUNTAIN CITY,JOHNSON,TN,37683
1.10E+11,36.44854,-81.88068,MOUNTAIN CITY,JOHNSON COUNTY,TN,37683
1.10E+11,35.95331,-83.94096,KNOXVILLE,KNOX,TN,37919
1.10E+11,35.94147,-83.83179,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.957582,-83.825537,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.94835,-83.83816,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.95909,-83.820319,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.994672,-83.938907,KNOXVILLE,KNOX,TN,37917
1.10E+11,35.973056,-83.918056,KNOXVILLE,KNOX,TN,37917
1.10E+11,35.948344,-83.836562,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.95951,-84.01363,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.95909,-84.00837,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.962581,-83.995742,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.96855,-84.12327,KNOXVILLE,KNOX,TN,37931
1.10E+11,35.91666,-84.15002,KNOXVILLE,KNOX,TN,37933
1.10E+11,36.051914,-83.991003,POWELL,KNOX,TN,37849
1.10E+11,35.969722,-84.12175,KNOXVILLE,KNOX,TN,37901
1.10E+11,35.95259,-83.831368,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.941784,-83.821192,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.983782,-83.949797,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.971895,-83.916367,KNOXVILLE,KNOX,TN,37915
1.10E+11,35.98093,-83.89602,KNOXVILLE,KNOX,TN,37915
1.10E+11,35.995169,-83.905062,KNOXVILLE,KNOX,TN,37917
1.10E+11,35.9851,-83.91457,KNOXVILLE,KNOX,TN,37917
1.10E+11,35.951282,-83.964488,KNOXVILLE,KNOX,TN,37919
1.10E+11,35.968201,-83.989059,KNOXVILLE,KNOX,TN,37921 5594
1.10E+11,35.91377,-84.14209,KNOXVILLE,KNOX,TN,37923
1.10E+11,35.947262,-83.837721,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.95461,-83.82907,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.962495,-84.011583,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.962123,-83.997484,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.95339,-83.94078,KNOXVILLE,KNOX,TN,37920 0500
1.10E+11,35.9668,-84.13969,KNOXVILLE,KNOX,TN,37931
1.10E+11,35.910376,-84.137812,KNOXVILLE,KNOX,TN,37932
1.10E+11,35.965442,-83.943703,KNOXVILLE,KNOX,TN,37921
1.10E+11,36.07887,-83.88371,KNOXVILLE,KNOX,TN,37918
1.10E+11,35.894995,-83.791386,KNOXVILLE,KNOX,TN,37920
1.10E+11,35.97469,-84.05914,KNOXVILLE,KNOX,TN,37931
1.10E+11,36.11997,-83.82121,CORRYTON,KNOX,TN,37721
1.10E+11,35.965486,-83.99039,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.97894,-83.9679,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.909157,-84.135355,KNOXVILLE,KNOX,TN,37932
1.10E+11,35.966781,-83.99166,KNOXVILLE,KNOX,TN,37921
1.10E+11,35.963373,-83.893505,KNOXVILLE,KNOX,TN,37915
1.10E+11,36.0268,-83.84112,KNOXVILLE,KNOX,TN,37914
1.10E+11,35.95282,-83.86058,KNOXVILLE,KNOX,TN,37920
1.10E+11,36.07001,-83.73057,MASCOT,KNOX,TN,37806 1521
1.10E+11,36.07361,-83.73085,MASCOT,KNOX COUNTY,TN,37806
1.10E+11,35.942306,-83.838118,KNOXVILLE,KNOX COUNTY,TN,37914
1.10E+11,35.949094,-83.844698,KNOXVILLE,KNOX COUNTY,TN,37914
1.10E+11,36.06859,-83.93029,KNOXVILLE,KNOX COUNTY,TN,37918
1.10E+11,35.97812,-83.95645,KNOXVILLE,KNOX COUNTY,TN,37921
1.10E+11,35.961111,-83.941389,KNOXVILLE,KNOX COUNTY,TN,37921
1.10E+11,35.95866,-83.82751,KNOXVILLE,KNOX COUNTY,TN,37914
1.10E+11,36.002851,-84.024525,KNOXVILLE,KNOX COUNTY,TN,37921
1.10E+11,35.96358,-84.0019,KNOXVILLE,KNOX COUNTY,TN,37921
1.10E+11,36.032309,-83.894905,KNOXVILLE,KNOX COUNTY,TN,37918
1.10E+11,35.9121,-84.13346,KNOXVILLE,KNOX COUNTY,TN,37932
1.10E+11,36.06311,-83.70596,MASCOT,KNOX COUNTY,TN,37806
1.10E+11,36.046011,-83.722858,STRAWBERRY PLAINS,KNOX COUNTY,TN,37871
1.10E+11,35.959661,-83.909117,KNOXVILLE,KNOX COUNTY,TN,37920
1.10E+11,36.022505,-83.834408,KNOXVILLE,KNOX COUNTY,TN,37924
1.10E+11,35.95087,-83.9201,KNOXVILLE,KNOX COUNTY,TN,37916
1.10E+11,35.9722,-84.05477,KNOXVILLE,KNOX COUNTY,TN,37921
1.10E+11,35.95806,-83.95028,KNOXVILLE,KNOX COUNTY,TN,37919
1.10E+11,35.91038,-84.13778,KNOXVILLE,KNOX COUNTY,TN,37932
1.10E+11,36.03556,-83.83953,KNOXVILLE,KNOX COUNTY,TN,37924
1.10E+11,35.98249,-83.93617,KNOXVILLE,KNOX COUNTY,TN,37917
1.10E+11,35.94707,-83.83211,KNOXVILLE,KNOX COUNTY,TN,37914
1.10E+11,35.96734,-84.12816,KNOXVILLE,KNOX COUNTY,TN,37931
1.10E+11,35.956755,-83.82636,KNOXVILLE,KNOX COUNTY,TN,37914
1.10E+11,35.960973,-84.135413,KNOXVILLE,KNOX COUNTY,TN,37931
1.10E+11,36.364019,-89.489039,TIPTONVILLE,LAKE,TN,38079
1.10E+11,35.88682,-89.40319,HALLS,LAUDERDALE,TN,38040
1.10E+11,35.76516,-89.54639,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.72008,-89.55435,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.71732,-89.54976,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.720925,-89.556059,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.76949,-89.51879,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.777573,-89.517369,RIPLEY,LAUDERDALE,TN,38063 9442
1.10E+11,35.76627,-89.53996,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.72053,-89.55055,RIPLEY,LAUDERDALE,TN,38063
1.10E+11,35.77326,-89.52114,RIPLEY,LAUDERDALE COUNTY,TN,38063
1.10E+11,35.886628,-89.403205,HALLS,LAUDERDALE COUNTY,TN,38040
1.10E+11,35.7789,-89.5125,RIPLEY,LAUDERDALE COUNTY,TN,38063
